id,meta_start,meta_end,meta_duration,meta_finished,meta_recorded,meta_captcha,meta_browser,meta_version,meta_operating system,meta_resolution_width,meta_resolution_height,meta_feedback,meta_resolution_ratio,meta_task_duration,meta_state_duration,meta_ace_duration,meta_temp_orient_duration,meta_psychopath_duration,meta_dems_duration,meta_task_duration_z,meta_state_duration_z,meta_ace_duration_z,meta_temp_orient_duration_z,meta_psychopath_duration_z,meta_dems_duration_z,stai_s01,stai_s02,stai_s03,stai_s04,stai_s05,stai_s06,stai_s07,stai_s08,stai_s09,stai_s10,stai_s11,stai_s12,stai_s13,stai_s14,stai_s15,stai_s16,stai_s17,stai_s18,stai_s19,stai_s20,sd_stai,sick,meal,hungry,sleep,rested,stai_s_mean,stai_s_missing,chaos01,chaos02,chaos03,chaos04,chaos05,chaos06,chaos07,chaos08,chaos09,chaos10,chaos11,chaos12,chaos13,chaos14,chaos15,unp01,unp02,unp03,unp04,unp05,unp06,unp07,unp08,unp_moving,unp_other_adults,unp_female_fig_num,unp_female_fig_rom,unp_male_fig_num,unp_male_fig_rom,quic01,quic02,quic03,quic04,quic05,quic06,quic07,quic08,quic09,quic10,quic11,quic12,quic13,quic14,quic15,quic16,quic17,quic18,quic19,quic20,quic21,quic22,quic23,quic24,quic25,quic26,quic27,quic28,quic29,quic30,quic31,quic32,quic33,quic34,quic35,quic36,quic37,change_env01,change_env02,change_env03,change_env04,sd_quic,sd_chaos,pcunp_mean,pcunp_missing,change_env_mean,change_env_missing,chaos_mean,chaos_missing,quic_monitoring_mean,quic_monitoring_missing,quic_par_predict_mean,quic_par_predict_missing,quic_par_env_mean,quic_par_env_missing,quic_phys_env_mean,quic_phys_env_missing,quic_safety_mean,quic_safety_missing,quic_total_mean,quic_total_missing,unp_moving_binned,unp_male_fig_rom_binned,unp_female_fig_rom_binned,unp_subj_comp,unp_obj_comp,unp_comp,violence01,violence02,violence03,violence04,violence05,violence06,violence07,aces_fighting1,aces_fighting2,sd_violence,nvs_mean,nvs_missing,fighting_mean,vio_comp,ses01,ses02,ses03,ses04,ses05,ses06,ses07,dems_edu_first,dems_edu_second,dems_income_past,dems_class_past,sd_ses,edu_caregivers,ses_subj_comp,ses_subj_missing,ses_obj_comp,ses_obj_missing,ses_comp,impuls01,impuls02,impuls03,impuls04,impuls05,fos01,fos02,fos03,fos04,fos05,fos06,fos07,fos08,fos09,fos10,fos11,fos12,fos13,fos14,fos15,sd_fos,impuls_mean,impuls_missing.x,fos_pa_mean,fos_pa_missing,fos_tp_mean,fos_tp_missing,fos_fc_mean,fos_fc_missing,fos_fo_mean,fos_fo_missing,depression01.x,depression02.x,depression03.x,depression04.x,depression05.x,depression06.x,depression07.x,depression08.x,depression09.x,depression10.x,depression11.x,depression12.x,depression13.x,depression14.x,depression15.x,depression16.x,depression17.x,depression18.x,depression19.x,depression20.x,sd_depression.x,depression_mean.x,impuls_missing.y,depression01.y,depression02.y,depression03.y,depression04.y,depression05.y,depression06.y,depression07.y,depression08.y,depression09.y,depression10.y,depression11.y,depression12.y,depression13.y,depression14.y,depression15.y,depression16.y,depression17.y,depression18.y,depression19.y,depression20.y,sd_depression.y,depression_mean.y,impuls_missing,family_composition.x,fam_composition_multiple.x,dems_ethnicity,dems_ethnicity_mixed,dems_age,dems_sex,dems_gender,dems_gender_4_text,dems_born_us,dems_class_current,dems_edu,dems_occupation,dems_income,weight,height,activity,att_check01,att_check02,att_getup,att_interrupted,att_noise,attention_check_sum,attention_interrupt_sum,family_composition.y,fam_composition_multiple.y,ex_narb_NA_selfreport_pass,ex_narb_attention_checks_pass,ex_narb_suspect_responses_pass,ex_narb_resolution_ratio,ex_narb_resolution_height,counterbalance,rt_flanker_congruent_degraded,rt_flanker_congruent_enhanced,rt_flanker_congruent_standard,rt_flanker_incongruent_degraded,rt_flanker_incongruent_enhanced,rt_flanker_incongruent_standard,acc_flanker_congruent_degraded,acc_flanker_congruent_enhanced,acc_flanker_congruent_standard,acc_flanker_incongruent_degraded,acc_flanker_incongruent_enhanced,acc_flanker_incongruent_standard,start_a_flanker_std,start_t0_flanker_std,start_p_flanker_std,start_rd_flanker_std,start_sda_flanker_std,start_g2_flanker_std,start_bbic_flanker_std,a_flanker_std,t0_flanker_std,p_flanker_std,rd_flanker_std,sda_flanker_std,g2_flanker_std,bbic_flanker_std,final_width_px,scale_factor,no_resize,fullscreenenter,fullscreenexit,blur_event,focus_event,event_during_flanker
264,2022-03-18T17:55:56Z,2022-03-18T18:58:27Z,3750,1,2022-03-18T18:58:28Z,0.8999999761581421,Chrome,99.0.4844.51,Windows NT 10.0,1366,768,NA,1.7786458333333333,3215,48,226,106,30,82,5.206830728726107,-0.3859925287872675,-0.6735668127003522,0.09589850639701863,-0.6340416841680265,-0.18471454450585928,2,3,1,2,2,1,1,2,1,2,2,1,1,1,2,2,1,1,3,3,0.9119095061289915,0,1,2,3,3,1.7,0,2,2,3,3,4,2,3,2,2,2,3,2,2,3,3,2,2,2,2,1,2,3,2,5,1,1,0,3,0,2,1,3,2,2,1,2,2,2,2,2,1,1,2,3,2,3,1,1,2,3,2,1,3,1,4,4,3,4,4,5,2,2,2,1,1,1,3,4,4,5,1.3639502778182058,0.7988086367179802,2,0,4,0,2.533333333333333,0,1.8888888888888888,0,1.9166666666666667,0,2.5,0,3.142857142857143,0,1,0,2.1621621621621623,0,3,0,0,0.020604148970080418,1.0711616456215256,0.545882897295803,2,1,3,1,1,1,1,5,4,1.2535663410560174,1.4285714285714286,0,4.5,0.6414776571424661,5,5,4,4,3,2,3,8,6,2,2,1.1126972805283737,7,3.7142857142857144,0,-0.15506308636046787,0,0.053219003750558866,2,3,3,3,3,3,5,4,4,5,4,4,4,4,5,5,5,5,3,4,1.486446705914413,2.8,0,4.2,0,4.4,0,4.2,0,4.266666666666667,0,2,3,3,3,3,4,3,3,3,2,3,4,2,4,2,3,1,4,4,3,0.9333020044867296,2.95,0,2,3,3,3,3,4,3,3,3,2,3,4,2,4,2,3,1,4,4,3,0.9333020044867296,2.95,0,I lived with my mother and father an equal amount of time (joint custody),0,"Hispanic of Latino (e.g., Mexican American, Central American, and others)",0,19,0,1,NA,1,3,4,Location manager,3,160,66,3,5,2,0,0,0,0,0,I lived with my mother and father an equal amount of time (joint custody),0,TRUE,TRUE,TRUE,TRUE,TRUE,6,0.5340906250476837,0.4356900000413259,0.43142187501490115,0.6523999999523162,0.5176933333237966,0.5209074073897468,1,1,1,0.9375,0.967741935483871,0.8709677419354839,0.056,0.322,0.497,0.009,1.306,27.888434714797476,1930.8629619280769,0.056,0.322,0.508,0.009,1.352,34.526341593849445,1930.7768868346816,342,1.0133333333333332,0,3,3,30,33,FALSE
266,2022-03-18T18:37:22Z,2022-03-18T18:59:19Z,1317,1,2022-03-18T18:59:20Z,0.8999999761581421,Chrome,99.0.4844.51,Windows NT 10.0,1366,768,NA,1.7786458333333333,496,85,414,104,65,97,-0.3738375677220716,-0.18204220527109422,0.008491698512856739,0.0712734923596177,0.0826962238969594,-0.01622492620659573,3,3,3,3,3,1,1,2,1,3,3,1,2,1,3,3,1,1,3,3,0.6958523739384593,0,1,1,4,3,2.2,0,2,1,3,1,2,2,3,3,2,2,2,3,1,2,2,3,1,3,3,2,2,2,2,0,1,0,0,1,1,2,4,1,1,3,1,1,1,1,2,1,1,1,1,2,1,1,3,3,3,3,3,3,1,1,3,2,3,1,1,1,1,2,2,1,3,1,2,3,1,1,1.5485147393221343,1.1952286093343936,2.25,0,1.75,0,2.066666666666667,0,1.6666666666666667,0,1.8333333333333333,0,2.1666666666666665,0,1.5714285714285714,0,1.6666666666666667,0,1.7837837837837838,0,0,1,0,-0.23943295381134252,0.33619029106636955,0.04837866862751351,1,1,1,1,1,1,1,1,1,1.9518001458970664,1,0,1,-0.9598956828029438,5,5,5,5,2,2,3,6,6,NA,3,1.4638501094227998,6,3.857142857142857,0,0.41251961278270693,1,0.4766170645303738,4,2,3,4,3,3,5,4,3,2,4,3,2,3,5,4,4,3,4,5,1.162919151265879,3.2,0,3.4,0,3.4,0,4,0,3.6,0,3,2,3,2,1,2,2,2,1,1,2,2,1,3,1,3,1,2,2,3,0.8255779474818965,1.95,0,3,2,3,2,1,2,2,2,1,1,2,2,1,3,1,3,1,2,2,3,0.8255779474818965,1.95,0,I lived with my mother and father an equal amount of time (joint custody),0,"White, Caucasian, Anglo, European American",0,23,1,2,NA,1,4,7,Restaurant Server,5,150,67,2,5,2,0,0,1,0,0,I lived with my mother and father an equal amount of time (joint custody),0,TRUE,TRUE,TRUE,TRUE,TRUE,5,0.5466312499940396,0.44835937495529654,0.43328749997913835,0.6326156249940396,0.5515517241461524,0.5434733333428701,1,1,1,1,0.90625,0.9375,0.072,0.302,0.585,0.007,1.349,148.75767035505606,2020.2781573969849,0.072,0.302,0.606,0.007,1.344,162.92084980303255,2010.1485657987373,382,1.1318518518518519,0,3,0,0,3,FALSE
267,2022-03-18T18:21:08Z,2022-03-18T18:59:30Z,2301,1,2022-03-18T18:59:31Z,0.8999999761581421,Firefox,98.0,Windows NT 10.0,1536,864,"I am living with my parents, so I reported their income for the household income since I am unemployed.",1.7777777777777777,589,149,859,178,133,205,-0.18295777678066644,0.17073673270282702,1.6229387064377396,0.982399011743452,1.4752155881375035,1.1969003255481019,3,2,2,2,3,1,1,3,1,3,2,2,1,1,3,3,2,1,2,3,0.6708203932499369,0,1,1,3,4,2.05,0,3,2,3,2,1,1,3,2,2,2,2,3,1,3,3,1,2,1,1,2,2,1,3,1,2,0,0,0,0,1,2,4,1,2,1,1,1,1,2,2,3,1,3,3,3,2,3,3,3,3,2,1,1,1,3,1,1,2,1,1,2,1,1,1,3,3,1,1,2,1,1.4415540496554675,0.990430401872025,1.625,0,1.25,0,2.2,0,1.5555555555555556,0,2.5833333333333335,0,1.5,0,1.2857142857142858,0,2.3333333333333335,0,1.8918918918918919,0,1,0,0,-0.4070496025762032,-0.3151752203835423,-0.3611124114798727,1,1,3,1,1,2,3,2,1,1.4960264830861913,1.7142857142857142,0,1.5,-0.3523011961613431,4,4,4,3,1,1,3,3,3,2,2,1.3451854182690985,3,2.857142857142857,0,-0.8778143430786174,0,-0.8518959066210627,3,2,3,2,3,3,3,3,3,3,4,3,3,3,4,3,4,4,3,3,0.5345224838248488,2.6,0,3.6,0,3,0,3.2,0,3.2666666666666666,0,1,1,1,1,1,1,1,3,1,2,1,2,1,1,2,3,1,1,2,1,0.8271701918685112,1.4,0,1,1,1,1,1,1,1,3,1,2,1,2,1,1,2,3,1,1,2,1,0.8271701918685112,1.4,0,I lived with my mother and father an equal amount of time (joint custody),0,"Asian or Asian American (e.g., Chinese, Japanese, and others)",0,28,1,2,NA,1,2,7,currently unemployed,2,120,63,1,5,2,0,0,0,0,0,I lived with my mother and father an equal amount of time (joint custody),0,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.531483870967742,0.46325,0.52696875,0.61809375,0.5195161290322581,0.5650937500000001,1,1,1,1,1,1,0.1,0.377,0.676,0.029,1.535,102.49016083022536,1900.2627394210408,0.093,0.381,0.678,0.028,1.669,113.9151695074271,1901.3747495600796,386,1.1437037037037037,0,3,0,0,3,FALSE
268,2022-03-18T18:34:16Z,2022-03-18T18:59:53Z,1536,1,2022-03-18T18:59:54Z,0.8999999761581421,Chrome,99.0.4844.74,Windows NT 10.0,1920,1080,"Nope, everything worked on my end.",1.7777777777777777,610,94,454,86,87,81,-0.13985588850357494,-0.13243266711851154,0.15361053068587993,-0.15035163397699064,0.5332171946806649,-0.19594718572581019,3,3,3,3,3,1,2,2,4,3,3,3,2,4,3,2,4,2,3,3,0.8271701918685112,0,0,3,2,2,2.8,0,5,3,4,4,2,1,4,3,3,2,5,3,1,3,3,3,5,4,2,3,4,4,2,1,2,0,0,0,0,3,5,3,3,5,5,3,2,5,2,2,3,3,3,4,2,3,2,4,5,3,4,3,1,1,3,4,1,1,1,1,2,2,3,1,1,2,2,1,4,4,1.2155153135512022,1.1254628677422756,3.375,0,2.75,0,3.066666666666667,0,3.7777777777777777,0,3,0,2.6666666666666665,0,1.5714285714285714,0,1.3333333333333333,0,2.72972972972973,0,1,0,0,1.102582904032979,0.2019240692286875,0.6522534866308333,4,4,4,3,2,3,4,4,3,0.8997354108424374,3.4285714285714284,0,3.5,1.415129733768611,5,4,4,3,1,1,3,1,1,3,1,1.5275252316519468,1,3,0,-1.3693803661753812,0,-1.0741044277486136,1,4,2,1,2,2,5,5,3,4,5,4,5,3,5,5,4,5,5,3,1.6035674514745464,2,0,4,0,4.8,0,3.8,0,4.2,0,1,3,4,4,2,4,3,3,3,4,4,3,3,4,1,2,4,3,4,4,1.0990426455975697,3.15,0,1,3,4,4,2,4,3,3,3,4,4,3,3,4,1,2,4,3,4,4,1.0990426455975697,3.15,0,I lived with my mother and father an equal amount of time (joint custody),0,"Hispanic of Latino (e.g., Mexican American, Central American, and others)",0,22,0,1,NA,1,2,4,Self-employed,4,315,72,1,5,2,0,0,0,0,0,I lived with my mother and father an equal amount of time (joint custody),0,TRUE,TRUE,TRUE,TRUE,TRUE,2,0.5499451612897458,0.4854968749992549,0.5236187499985099,0.6435137931005708,0.5635258064500747,0.5844129032271523,1,1,1,0.9354838709677419,0.96875,0.96875,0.055,0.406,0.433,0.022,1.392,78.64097051426027,1929.799732066079,0.056,0.405,0.43,0.021,1.464,111.17496512602946,1935.8924603574196,282,0.8355555555555556,0,0,0,3,6,FALSE
269,2022-03-18T18:44:06Z,2022-03-18T19:00:32Z,986,1,2022-03-18T19:00:33Z,0.8999999761581421,Chrome,99.0.4844.51,Windows NT 10.0,1920,1080,NA,1.7777777777777777,486,54,250,64,34,55,-0.39436227642544847,-0.35291950335221234,-0.5864955133965383,-0.4212267883884009,-0.552128780389171,-0.48799585744453366,1,2,2,2,2,1,1,4,1,2,2,2,1,1,1,2,1,1,2,2,1.0894228312566052,0,0,2,3,3,1.65,0,2,2,2,4,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,2,1,2,0,0,0,0,2,1,2,1,2,2,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1.7376764714754929,1.5976172734359604,1.25,0,1,0,1.6,0,1.4444444444444444,0,1.25,0,1,0,1.2857142857142858,0,1,0,1.2432432432432432,0,1,0,0,-1.1165906600899338,-0.4013584353189139,-0.7589745477044239,2,2,3,1,1,2,3,1,1,1.1126972805283737,2,0,1,-0.37981704324605103,4,4,5,4,2,2,4,3,1,1,2,1.2535663410560174,2,3.5714285714285716,0,-1.272579847782007,0,-0.7053926514630097,3,3,3,3,3,5,4,3,3,4,5,5,2,3,4,5,3,5,4,2,1.3627702877384937,3,0,4.6,0,3.8,0,3,0,3.8,0,1,2,2,1,2,2,2,2,1,1,2,3,1,2,1,2,2,2,2,2,0.7591546545162482,1.75,0,1,2,2,1,2,2,2,2,1,1,2,3,1,2,1,2,2,2,2,2,0.7591546545162482,1.75,0,I lived with my mother and father an equal amount of time (joint custody),0,"Hispanic of Latino (e.g., Mexican American, Central American, and others) & White, Caucasian, Anglo, European American",1,29,0,1,NA,1,2,6,Mturker,1,185,69,1,5,2,0,0,1,0,0,I lived with my mother and father an equal amount of time (joint custody),0,TRUE,TRUE,TRUE,TRUE,TRUE,5,0.4839290322574877,0.46126562500279394,0.48352187500149013,0.5639590909115293,0.5815666666689018,0.5915481481474859,0.96875,1,1,0.6875,0.75,0.84375,0.057,0.355,0.43,0.007,1.257,35.8473277040323,1942.8923241032726,0.058,0.354,0.448,0.007,1.301,44.389770693817745,1946.6494466766806,278,0.8237037037037037,0,3,0,0,3,FALSE
270,2022-03-18T18:39:28Z,2022-03-18T19:01:40Z,1331,1,2022-03-18T19:01:40Z,0.8999999761581421,Chrome,99.0.4844.51,Macintosh,1440,900,no,1.6,562,96,373,86,67,84,-0.23837449027978405,-0.1214083253068265,-0.14025510446449202,-0.15035163397699064,0.12365267578638717,-0.16224926206595747,2,3,4,4,3,1,3,4,2,4,2,4,4,2,4,3,4,1,4,3,1.1821033884786185,0,1,1,4,2,3.05,0,4,3,3,3,3,3,4,4,3,2,4,4,3,5,3,2,4,1,1,3,3,2,3,1,2,0,0,0,0,3,4,3,3,3,2,2,2,3,3,2,3,2,3,3,2,4,4,4,5,5,3,1,2,1,5,5,3,2,1,1,4,5,4,3,3,3,2,2,1,1,1.166988372633533,0.7988086367179802,2.375,0,1.5,0,3.4,0,2.7777777777777777,0,3.3333333333333335,0,2.8333333333333335,0,2.857142857142857,0,3,0,3,0,1,0,0,0.9293560679635983,-0.22899200544817064,0.3501820312577138,1,1,4,2,1,1,2,3,1,1.4142135623730951,1.7142857142857142,0,2,-0.15904859491752288,3,3,3,2,1,1,2,4,4,4,2,1.1338934190276817,4,2.142857142857143,0,-0.26897114785137577,0,-0.8679076046072073,2,3,3,4,3,3,5,4,4,3,4,5,3,5,5,5,4,4,5,5,1.52127765851133,3,0,4,0,4.2,0,4.6,0,4.266666666666667,0,3,3,4,3,4,4,3,4,3,4,2,3,2,3,2,3,3,3,3,3,0.8335087534664907,3.1,0,3,3,4,3,4,4,3,4,3,4,2,3,2,3,2,3,3,3,3,3,0.8335087534664907,3.1,0,I lived with my mother and father an equal amount of time (joint custody),0,"White, Caucasian, Anglo, European American",0,25,1,2,NA,1,2,6,Grader,4,240,68,3,5,2,1,0,1,0,1,I lived with my mother and father an equal amount of time (joint custody),0,TRUE,TRUE,TRUE,TRUE,TRUE,2,0.5827531250002794,0.47529677419316385,0.6261031249994412,0.6975645161280709,0.5386843749983237,0.657483870967742,1,0.96875,1,1,1,1,0.087,0.411,0.409,0.06,1.577,41.886933964227744,1840.587953325654,0.084,0.414,0.404,0.04,1.721,60.38635231807514,1846.7330501733588,444,1.3155555555555554,0,3,0,0,3,FALSE
271,2022-03-18T18:42:46Z,2022-03-18T19:01:44Z,1137,1,2022-03-18T19:01:44Z,1,Edge,99.0.1150.39,Windows NT 10.0,1920,1080,NA,1.7777777777777777,541,61,276,57,78,59,-0.2814763785568755,-0.3143343070113147,-0.49216827248407324,-0.5074143375193041,0.3489131611782399,-0.44306529256473004,2,2,1,1,3,1,1,2,1,3,4,1,1,1,2,2,1,1,2,3,0.910465468000326,0,0,1,5,2,1.75,0,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,4,5,1,1,3,1,1,2,2,0,0,0,0,1,4,3,1,1,4,5,2,4,2,3,2,1,2,2,1,1,2,2,1,1,3,1,1,1,3,1,2,3,1,1,1,1,1,1,2,1,2,4,2,1,1.40248599528372,1.8771812708978117,2.25,0,2.25,0,1.2,0,2.7777777777777777,0,1.6666666666666667,0,1.6666666666666667,0,1.4285714285714286,0,1.3333333333333333,0,1.864864864864865,0,1,0,0,-0.5827370471124788,0.029557639357944268,-0.2765897038772672,3,3,5,4,2,1,2,3,2,1.1126972805283737,2.857142857142857,0,2.5,0.6971510229627462,5,5,5,5,1,1,3,9,9,NA,3,1.9023794624226837,9,3.5714285714285716,0,1.2256147765906251,1,0.817387727263819,2,2,2,2,3,4,5,4,4,4,5,5,5,3,5,3,5,4,5,1,1.5886502207249789,2.2,0,4.6,0,4.4,0,3.4,0,4.133333333333334,0,2,2,4,1,1,4,4,4,1,2,3,3,2,2,1,3,1,4,2,2,1.1285761872936695,2.4,0,2,2,4,1,1,4,4,4,1,2,3,3,2,2,1,3,1,4,2,2,1.1285761872936695,2.4,0,I lived with my mother and father an equal amount of time (joint custody),0,Prefer not to say,0,23,3,5,NA,1,4,6,manager,7,164,74,1,5,2,0,0,1,0,0,I lived with my mother and father an equal amount of time (joint custody),0,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.6593064516109804,0.5663999999975786,0.5925187499998137,0.7243700000007948,0.653151851851631,0.6809814814803777,0.96875,1,1,0.9375,0.84375,0.9,0.069,0.404,0.394,0.013,1.892,125.06963750124609,2018.5636459058765,0.074,0.401,0.425,0.012,1.921,141.76484409213808,2038.5721112690728,431,1.2770370370370372,0,3,3,21,24,FALSE
272,2022-03-18T18:27:07Z,2022-03-18T19:02:34Z,2126,1,2022-03-18T19:02:35Z,0.8999999761581421,Chrome,99.0.4844.51,Macintosh,1440,900,n/a,1.6,759,167,676,134,92,105,0.16596227117674084,0.2699558090079924,0.9590200492461586,0.44064870292063163,0.6356083244042343,0.0736362035530115,3,1,1,1,1,1,1,2,1,1,3,1,1,2,1,1,1,1,2,2,1.2814465510343749,0,1,5,3,2,1.4,0,4,2,3,3,4,2,3,5,2,1,5,3,1,3,3,4,5,1,1,1,5,3,3,1,2,0,0,0,0,1,1,2,1,3,3,1,1,2,2,2,5,1,3,1,1,2,5,5,4,4,3,1,1,1,1,1,1,2,2,1,4,4,3,1,1,2,2,2,1,1,1.5948490660697467,1.2227992865708155,2.875,0,1.5,0,2.933333333333333,0,1.6666666666666667,0,2.9166666666666665,0,1.3333333333333333,0,2.4285714285714284,0,1.3333333333333333,0,2.135135135135135,0,1,0,0,0.5659734095726022,-0.22899200544817064,0.16849070206221578,1,1,5,1,1,3,1,2,1,1.5735915849388864,1.8571428571428572,0,1.5,-0.2694328190817869,3,4,4,4,3,3,4,5,5,NA,2,0.7559289460184544,5,3.5714285714285716,0,-0.3749142363789111,1,-0.1582184776150709,2,3,2,5,2,4,3,3,4,2,4,5,3,3,3,3,4,5,2,3,0.9611501047232549,2.8,0,4.4,0,2.6,0,3.2,0,3.4,0,1,3,1,3,3,1,4,3,1,1,2,2,1,1,1,2,1,1,2,3,0.9880869341680844,1.85,0,1,3,1,3,3,1,4,3,1,1,2,2,1,1,1,2,1,1,2,3,0.9880869341680844,1.85,0,I lived with my mother and father an equal amount of time (joint custody),0,"Asian or Asian American (e.g., Chinese, Japanese, and others)",0,22,1,2,NA,1,3,6,unemployed,3,93,60,1,5,2,0,0,3,0,0,I lived with my mother and father an equal amount of time (joint custody),0,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.5794580645164655,0.4729548387097255,0.4869312499992084,0.5882187499997672,0.5181625000007917,0.5845250000001397,1,1,1,1,1,1,0.115,0.328,0.712,0.01,1.272,13.955810555072802,1801.934009339574,0.117,0.328,0.728,0.011,1.332,18.43346574459196,1799.5322628865429,424,1.2562962962962962,0,3,0,0,3,FALSE
273,2022-03-18T18:43:59Z,2022-03-18T19:03:32Z,1172,1,2022-03-18T19:03:33Z,1,Firefox,98.0,Macintosh,1280,800,NA,1.6,479,84,352,75,54,73,-0.40872957251781233,-0.18755437617693674,-0.2164424913553292,-0.28578921118269573,-0.14256426149489335,-0.2858083154854174,2,2,2,1,2,1,2,4,1,2,4,1,1,2,3,3,1,1,4,2,0.8506963092234007,0,1,4,1,1,2.05,0,4,2,5,2,3,3,3,5,5,2,4,4,2,4,4,1,3,1,1,4,5,5,4,4,1,2,0,1,0,1,3,1,3,4,2,2,2,4,4,2,5,1,3,3,1,3,3,5,5,4,3,1,1,1,3,3,1,3,3,3,3,4,3,1,4,4,2,1,2,2,1.2657417201396586,1.2071217242444348,3,0,1.75,0,3.466666666666667,0,2.4444444444444446,0,3.25,0,2,0,2.857142857142857,0,3,0,2.7567567567567566,0,2,0,0,1.125318926267085,0.07635196034519101,0.600835443306138,3,4,5,3,2,3,3,3,4,0.9511897312113419,3.2857142857142856,0,3.5,1.3322613566890549,4,3,3,2,1,1,2,6,4,3,2,1.2724180205607036,5,2.2857142857142856,0,-0.3023610241956905,0,-0.8108337834110466,3,2,3,3,3,4,5,4,4,3,5,5,3,2,5,5,5,5,5,5,1.6846647257229665,2.8,0,4.8,0,4.2,0,4,0,4.333333333333333,0,2,1,3,2,4,3,4,2,3,3,4,2,1,1,1,2,1,3,2,3,1.050062654772261,2.35,0,2,1,3,2,4,3,4,2,3,3,4,2,1,1,1,2,1,3,2,3,1.050062654772261,2.35,0,I lived with my mother and father an equal amount of time (joint custody),0,"Asian or Asian American (e.g., Chinese, Japanese, and others)",0,29,1,2,NA,1,2,6,Tutor,5,95,62,3,5,2,0,0,1,0,0,I lived with my mother and father an equal amount of time (joint custody),0,TRUE,TRUE,TRUE,TRUE,TRUE,5,0.5011333333333333,0.44865625,0.47346875,0.585625,0.543125,0.5788125,1,1,1,1,1,1,0.115,0.304,0.673,0.01,1.407,126.11961069326858,1954.3175516134033,0.116,0.305,0.719,0.01,1.482,133.84396318992992,1924.4318489698712,388,1.1496296296296296,0,3,0,0,3,FALSE
276,2022-03-18T18:43:42Z,2022-03-18T19:07:53Z,1451,1,2022-03-18T19:07:54Z,0.8999999761581421,Chrome,99.0.4844.51,Macintosh,1440,900,NA,1.6,866,102,240,70,35,64,0.38557665430287363,-0.08833529987177138,-0.6227752214397941,-0.3473517462761981,-0.5316505544444572,-0.38690208646497554,2,2,1,1,2,1,1,3,1,2,2,1,1,1,2,2,1,1,2,2,0.998683343734455,0,1,2,3,3,1.55,0,2,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1.88880056320607,1.7593288763724921,1,0,1,0,1.3333333333333333,0,1,0,1.1666666666666667,0,1.3333333333333333,0,1.1428571428571428,0,1,0,1.135135135135135,0,1,0,0,-1.38961977557656,-0.4013584353189139,-0.895489105447737,1,1,2,1,1,2,1,1,1,1.6761634196950514,1.2857142857142858,0,1,-0.7941589286438315,5,5,5,5,3,3,5,7,4,6,4,1.5735915849388864,5.5,4.428571428571429,0,1.1187521249887171,0,1.2168095386336297,2,2,2,3,2,4,2,3,4,3,5,3,4,4,3,5,3,4,1,3,0.8997354108424374,2.2,0,3.8,0,3,0,3.4,0,3.4,0,1,1,1,1,1,1,1,4,1,1,2,1,1,2,1,2,1,1,1,1,1,1.3,0,1,1,1,1,1,1,1,4,1,1,2,1,1,2,1,2,1,1,1,1,1,1.3,0,NA,NA,"White, Caucasian, Anglo, European American",0,27,1,2,NA,1,3,6,student,3,152,64,3,5,2,0,0,1,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,5,0.5445437500048429,0.5049625000022352,0.5330843749977648,0.5923250000011175,0.5679516128993803,0.5936437499988824,1,1,1,1,1,1,0.12,0.35,0.652,0.023,1.538,82.08107525140785,1883.377048777017,0.127,0.34,0.676,0.019,1.605,104.58792023175,1890.2579423082784,435,1.2888888888888888,0,3,0,3,6,FALSE
