subj_idx,condition,congruency,response,rt
206,degraded,incongruent,0,0.3906999999880791
206,degraded,congruent,1,0.5033000000119209
206,degraded,congruent,1,0.5415999999642372
206,degraded,congruent,1,0.3977999999523163
206,degraded,incongruent,1,0.5341999999880791
206,degraded,congruent,1,0.483
206,degraded,congruent,1,0.4135999999642372
206,degraded,incongruent,1,0.8525
206,degraded,incongruent,1,0.515
206,degraded,congruent,1,0.4305
206,degraded,congruent,1,0.3855
206,degraded,incongruent,1,0.541800000011921
206,degraded,incongruent,1,0.41060000002384184
206,degraded,incongruent,1,0.5004000000357628
206,degraded,congruent,1,0.4385
206,degraded,congruent,1,0.5263999999761582
206,degraded,congruent,1,0.5215
206,degraded,incongruent,1,0.511699999988079
206,degraded,incongruent,1,0.6200999999642373
206,degraded,incongruent,1,0.5968000000119209
206,degraded,incongruent,1,0.8158000000119209
206,degraded,incongruent,1,0.6035
206,degraded,congruent,1,0.48710000002384185
206,degraded,incongruent,1,0.5304000000357628
206,degraded,congruent,1,0.5163999999761582
206,degraded,congruent,1,0.619
206,degraded,congruent,1,0.5013000000119209
206,degraded,incongruent,1,0.6274000000357628
206,degraded,congruent,1,0.5711000000238419
206,degraded,congruent,1,0.5459000000357628
206,degraded,incongruent,1,0.5592000000476837
206,degraded,congruent,1,0.5791000000238419
206,degraded,incongruent,1,0.7653000000119209
206,degraded,incongruent,1,0.6192000000476837
206,degraded,congruent,1,0.49119999998807906
206,degraded,congruent,1,0.572
206,degraded,incongruent,1,0.670800000011921
206,degraded,incongruent,1,0.5970999999642372
206,degraded,congruent,1,0.49919999998807907
206,degraded,incongruent,1,0.5698000000119209
206,degraded,incongruent,1,0.6075
206,degraded,congruent,1,0.4914000000357628
206,degraded,congruent,1,0.5235
206,degraded,congruent,1,0.4260999999642372
206,degraded,incongruent,1,0.538699999988079
206,degraded,incongruent,1,0.5650999999642372
206,degraded,incongruent,1,0.7381999999880791
206,degraded,congruent,1,0.6821000000238419
206,degraded,congruent,1,0.8561000000238419
206,degraded,congruent,1,0.5575
206,degraded,incongruent,1,0.5946000000238418
206,degraded,congruent,1,0.669
206,degraded,congruent,1,0.522699999988079
206,degraded,incongruent,1,0.7863999999761582
206,degraded,congruent,1,0.5229000000357628
206,degraded,congruent,1,0.42610000002384185
206,degraded,congruent,1,0.44019999998807907
206,degraded,incongruent,1,0.48469999998807906
206,degraded,incongruent,1,0.4965
206,degraded,incongruent,1,0.609
206,degraded,incongruent,1,0.579300000011921
207,standard,incongruent,1,0.606300000011921
207,standard,congruent,1,0.5085
207,standard,congruent,1,0.48460000002384185
207,standard,incongruent,1,0.6835
207,standard,incongruent,1,0.6454000000357628
207,standard,incongruent,1,0.5433000000119209
207,standard,congruent,1,0.5098000000119209
207,standard,incongruent,1,0.6841999999880791
207,standard,incongruent,1,0.5631999999880791
207,standard,congruent,1,0.5241999999880791
207,standard,incongruent,1,0.601
207,standard,congruent,1,0.47219999998807904
207,standard,congruent,1,0.5299000000357628
207,standard,congruent,1,0.5142999999523162
207,standard,incongruent,1,0.5743000000119209
207,standard,congruent,1,0.433
207,standard,incongruent,1,0.6101000000238419
207,standard,congruent,1,0.4955
207,standard,congruent,1,0.39880000001192095
207,standard,incongruent,1,0.6109000000357628
207,standard,incongruent,1,0.4984000000357628
207,standard,incongruent,1,0.542800000011921
207,standard,congruent,1,0.4696999999880791
207,standard,congruent,1,0.4929000000357628
207,standard,incongruent,1,0.596
207,standard,congruent,1,0.4855
207,standard,congruent,1,0.4798000000119209
207,standard,incongruent,1,0.4435
207,standard,congruent,1,0.44539999997615815
207,standard,incongruent,1,0.502
207,standard,incongruent,1,0.527699999988079
207,standard,congruent,1,0.47160000002384184
207,standard,incongruent,1,0.4198000000119209
207,standard,congruent,1,0.4631000000238419
207,standard,incongruent,1,0.5645999999642373
207,standard,congruent,1,0.42689999997615813
207,standard,incongruent,1,0.4425
207,standard,incongruent,1,0.4828999999761581
207,standard,congruent,1,0.44580000001192094
207,standard,incongruent,1,0.5155
207,standard,incongruent,1,0.5965
207,standard,congruent,1,0.47359999996423724
207,standard,congruent,1,0.42169999998807906
207,standard,incongruent,1,0.5051000000238418
207,standard,congruent,1,0.6133999999761581
207,standard,incongruent,1,0.4903000000119209
207,standard,congruent,1,0.5889000000357628
207,standard,congruent,1,0.4606999999880791
207,standard,incongruent,1,0.5578999999761581
207,standard,congruent,1,0.4461999999880791
207,standard,congruent,1,0.42219999998807906
207,standard,congruent,1,0.5173999999761582
207,standard,congruent,1,0.4928000000119209
207,standard,congruent,1,0.5735
207,standard,congruent,1,0.5145
207,standard,incongruent,1,0.5385
207,standard,incongruent,1,0.569199999988079
207,standard,congruent,1,0.47090000003576277
207,standard,incongruent,1,0.6161999999880791
207,standard,incongruent,1,0.6201000000238419
207,standard,incongruent,1,0.555
207,standard,incongruent,1,0.5030999999642373
207,standard,incongruent,1,0.6092000000476837
207,standard,congruent,1,0.43110000002384186
207,enhanced,incongruent,1,0.7021000000238419
207,enhanced,congruent,1,0.4234000000357628
207,enhanced,incongruent,1,0.5753000000119209
207,enhanced,incongruent,1,0.5733999999761581
207,enhanced,incongruent,1,0.498
207,enhanced,incongruent,1,0.611
207,enhanced,congruent,1,0.5145
207,enhanced,incongruent,1,0.4456999999880791
207,enhanced,congruent,1,0.5885999999642372
207,enhanced,incongruent,1,0.6358999999761581
207,enhanced,incongruent,1,0.5256000000238419
207,enhanced,congruent,1,0.464
207,enhanced,congruent,1,0.5063000000119209
207,enhanced,congruent,1,0.3989000000357628
207,enhanced,congruent,1,0.46459999996423723
207,enhanced,congruent,1,0.451
207,enhanced,congruent,1,0.4524000000357628
207,enhanced,incongruent,1,0.4918000000119209
207,enhanced,congruent,1,0.4565999999642372
207,enhanced,congruent,1,0.3891999999880791
207,enhanced,congruent,1,0.49410000002384186
207,enhanced,incongruent,1,0.458
207,enhanced,incongruent,1,0.6256999999880791
207,enhanced,incongruent,1,0.5474000000357628
207,enhanced,incongruent,1,0.5317000000476837
207,enhanced,congruent,1,0.4244000000357628
207,enhanced,incongruent,1,0.575199999988079
207,enhanced,incongruent,1,0.4783000000119209
207,enhanced,congruent,1,0.4825
207,enhanced,incongruent,1,0.5141000000238418
207,enhanced,congruent,1,0.41040000003576277
207,enhanced,congruent,1,0.47829999995231626
207,enhanced,incongruent,1,0.491
207,enhanced,incongruent,1,0.48919999998807906
207,enhanced,incongruent,1,0.5515999999642373
207,enhanced,incongruent,1,0.531800000011921
207,enhanced,congruent,1,0.46130000001192095
207,enhanced,incongruent,1,0.48469999998807906
207,enhanced,congruent,1,0.4515
207,enhanced,congruent,1,0.4696999999880791
207,enhanced,congruent,1,0.44460000002384187
207,enhanced,congruent,1,0.4421999999880791
207,enhanced,congruent,1,0.43119999998807906
207,enhanced,incongruent,1,0.543
207,enhanced,incongruent,1,0.6539000000357628
207,enhanced,congruent,1,0.4410999999642372
207,enhanced,congruent,1,0.4075
207,enhanced,incongruent,1,0.5698000000119209
207,enhanced,incongruent,1,0.5318999999761581
207,enhanced,congruent,1,0.43860000002384186
207,enhanced,incongruent,1,0.518800000011921
207,enhanced,incongruent,1,0.499
207,enhanced,incongruent,1,0.40509999996423723
207,enhanced,incongruent,1,0.6641000000238418
207,enhanced,congruent,1,0.46859999996423723
207,enhanced,congruent,1,0.44030000001192093
207,enhanced,congruent,1,0.44480000001192094
207,enhanced,congruent,1,0.5013000000119209
207,enhanced,incongruent,1,0.4693000000119209
207,enhanced,congruent,1,0.41160000002384184
207,enhanced,incongruent,1,0.5556000000238419
207,enhanced,congruent,1,0.4088000000119209
207,enhanced,incongruent,1,0.46740000003576276
207,enhanced,congruent,1,0.43319999998807907
207,degraded,congruent,1,0.5815
207,degraded,incongruent,1,0.8155
207,degraded,congruent,1,0.5048000000119209
207,degraded,incongruent,1,0.7046000000238418
207,degraded,incongruent,1,0.6783999999761582
207,degraded,congruent,1,0.559
207,degraded,incongruent,1,0.6131000000238419
207,degraded,incongruent,1,0.6573999999761582
207,degraded,congruent,1,0.7401999999880791
207,degraded,congruent,1,0.6146000000238419
207,degraded,incongruent,0,0.655699999988079
207,degraded,congruent,1,1.0765
207,degraded,congruent,1,0.8106999999880791
207,degraded,congruent,1,1.085399999976158
207,degraded,incongruent,1,1.0825
207,degraded,incongruent,1,0.6795
207,degraded,congruent,1,0.615
207,degraded,congruent,1,0.5858999999761582
207,degraded,congruent,1,0.6293000000119209
207,degraded,congruent,1,0.6445
207,degraded,congruent,1,0.861300000011921
207,degraded,incongruent,1,0.8078999999761581
207,degraded,incongruent,1,0.8688000000119209
207,degraded,incongruent,1,0.6743999999761582
207,degraded,congruent,1,0.712
207,degraded,incongruent,1,0.678800000011921
207,degraded,incongruent,1,0.8226000000238418
207,degraded,incongruent,1,0.8425
207,degraded,congruent,1,0.557800000011921
207,degraded,incongruent,1,0.6410999999642372
207,degraded,congruent,1,0.819199999988079
207,degraded,incongruent,1,0.657
207,degraded,congruent,1,0.5324000000357628
207,degraded,incongruent,1,0.6026999999880791
207,degraded,incongruent,1,0.5549000000357628
207,degraded,incongruent,1,0.6349000000357627
207,degraded,congruent,1,0.48469999998807906
207,degraded,congruent,1,0.5870999999642372
207,degraded,congruent,1,0.5039000000357627
207,degraded,incongruent,1,0.5501000000238419
207,degraded,congruent,1,0.5223999999761582
207,degraded,incongruent,1,0.665699999988079
207,degraded,incongruent,1,0.7833999999761582
207,degraded,congruent,1,0.563
207,degraded,congruent,1,0.4989000000357628
207,degraded,incongruent,1,0.6530999999642372
207,degraded,incongruent,1,0.5566999999880791
207,degraded,congruent,1,0.5410999999642372
207,degraded,congruent,1,0.596300000011921
207,degraded,incongruent,1,0.7278999999761582
207,degraded,incongruent,1,0.6057000000476838
207,degraded,congruent,1,0.6918000000119209
207,degraded,congruent,1,0.49589999997615813
207,degraded,congruent,1,0.47190000003576277
207,degraded,incongruent,1,0.6326000000238419
207,degraded,congruent,1,0.5239000000357628
207,degraded,congruent,1,0.5235
207,degraded,incongruent,1,0.647800000011921
207,degraded,congruent,1,0.5452000000476838
207,degraded,congruent,1,0.47059999996423724
207,degraded,incongruent,1,0.6228000000119209
207,degraded,incongruent,1,0.5861000000238419
207,degraded,incongruent,1,0.7652000000476837
207,degraded,incongruent,1,0.7438999999761582
208,standard,congruent,1,0.5169999999999709
208,standard,incongruent,1,0.555
208,standard,congruent,1,0.562
208,standard,incongruent,1,0.579
208,standard,incongruent,1,0.562
208,standard,congruent,1,0.419
208,standard,incongruent,1,0.557
208,standard,incongruent,1,0.616
208,standard,congruent,1,0.662
208,standard,congruent,1,0.491
208,standard,congruent,1,0.388
208,standard,congruent,1,0.4120000000000291
208,standard,incongruent,1,0.6
208,standard,incongruent,1,0.607
208,standard,incongruent,1,0.58
208,standard,congruent,1,0.52
208,standard,congruent,1,0.382
208,standard,congruent,1,0.3819999999999709
208,standard,congruent,1,0.4300000000000291
208,standard,incongruent,0,0.44
208,standard,congruent,1,0.488
208,standard,congruent,1,0.502
208,standard,incongruent,1,0.603
208,standard,congruent,1,0.441
208,standard,incongruent,1,0.571
208,standard,congruent,1,0.493
208,standard,incongruent,1,0.58
208,standard,incongruent,1,0.573
208,standard,congruent,1,0.613
208,standard,incongruent,1,0.614
208,standard,incongruent,1,0.512
208,standard,incongruent,1,0.5350000000000291
208,standard,congruent,1,0.516
208,standard,congruent,1,0.4570000000000291
208,standard,congruent,1,0.4389999999999709
208,standard,incongruent,0,0.407
208,standard,congruent,1,0.4979999999999709
208,standard,congruent,1,0.48
208,standard,incongruent,1,0.5929999999999709
208,standard,incongruent,1,0.56
208,standard,incongruent,1,0.589
208,standard,incongruent,1,0.521
208,standard,congruent,1,0.588
208,standard,congruent,1,0.459
208,standard,congruent,1,0.441
208,standard,incongruent,1,0.663
208,standard,incongruent,1,0.732
208,standard,incongruent,1,0.712
208,standard,congruent,1,0.4950000000000291
208,standard,congruent,1,0.4950000000000291
208,standard,incongruent,1,0.6230000000000582
208,standard,incongruent,1,0.5489999999999708
208,standard,congruent,1,0.418
208,standard,incongruent,1,0.5840000000000583
208,standard,congruent,1,0.468
208,standard,incongruent,1,0.575
208,standard,congruent,0,0.5130000000000582
208,standard,incongruent,1,0.547
208,standard,congruent,1,0.534
208,standard,incongruent,1,0.611
208,standard,congruent,1,0.844
208,standard,incongruent,1,0.584
208,standard,incongruent,1,0.589
208,standard,congruent,1,0.459
208,enhanced,congruent,1,0.425
208,enhanced,incongruent,1,0.5459999999999418
208,enhanced,incongruent,1,0.563
208,enhanced,congruent,1,0.4319999999999418
208,enhanced,congruent,1,0.394
208,enhanced,congruent,1,0.411
208,enhanced,incongruent,1,0.541
208,enhanced,incongruent,1,0.524
208,enhanced,congruent,1,0.609
208,enhanced,congruent,1,0.449
208,enhanced,congruent,1,0.434
208,enhanced,congruent,1,0.473
208,enhanced,incongruent,1,0.7869999999999417
208,enhanced,incongruent,1,0.511
208,enhanced,incongruent,1,0.581
208,enhanced,incongruent,1,0.626
208,enhanced,incongruent,1,0.516
208,enhanced,congruent,1,0.496
208,enhanced,congruent,1,0.5029999999999418
208,enhanced,congruent,1,0.4200000000000582
208,enhanced,incongruent,1,0.542
208,enhanced,incongruent,1,0.4609999999999418
208,enhanced,incongruent,1,0.5520000000000582
208,enhanced,congruent,1,0.43799999999994177
208,enhanced,incongruent,1,0.621
208,enhanced,incongruent,1,0.637
208,enhanced,incongruent,1,0.59
208,enhanced,congruent,1,0.453
208,enhanced,congruent,1,0.389
208,enhanced,congruent,1,0.3610000000000582
208,enhanced,congruent,1,0.3950000000000582
208,enhanced,incongruent,0,0.3579999999999418
208,enhanced,congruent,1,0.422
208,enhanced,incongruent,1,0.595
208,enhanced,congruent,1,0.44100000000005823
208,enhanced,incongruent,1,0.4839999999998836
208,enhanced,congruent,1,0.4640000000000582
208,enhanced,incongruent,1,0.549
208,enhanced,congruent,1,0.5
208,enhanced,incongruent,1,0.51
208,enhanced,congruent,1,0.429
208,enhanced,incongruent,1,0.498
208,enhanced,incongruent,0,0.519
208,enhanced,incongruent,1,0.579
208,enhanced,congruent,1,0.471
208,enhanced,congruent,1,0.466
208,enhanced,incongruent,1,0.608
208,enhanced,congruent,1,0.436
208,enhanced,congruent,1,0.405
208,enhanced,congruent,1,0.4920000000001164
208,enhanced,incongruent,1,0.52
208,enhanced,incongruent,1,0.576
208,enhanced,congruent,1,0.417
208,enhanced,congruent,1,0.425
208,enhanced,congruent,1,0.447
208,enhanced,congruent,1,0.521
208,enhanced,congruent,1,0.40800000000011644
208,enhanced,incongruent,1,0.485
208,enhanced,congruent,1,0.465
208,enhanced,incongruent,1,0.5310000000001164
208,enhanced,incongruent,1,0.5889999999998836
208,enhanced,incongruent,1,0.609
208,enhanced,incongruent,1,0.525
208,enhanced,incongruent,1,0.583
208,degraded,incongruent,1,0.62
208,degraded,incongruent,1,0.585
208,degraded,congruent,1,0.679
208,degraded,congruent,1,0.433
208,degraded,congruent,1,0.797
208,degraded,incongruent,1,0.807
208,degraded,incongruent,1,0.693
208,degraded,congruent,1,0.557
208,degraded,congruent,1,0.498
208,degraded,incongruent,1,0.716
208,degraded,congruent,1,0.481
208,degraded,incongruent,1,0.69
208,degraded,incongruent,1,0.649
208,degraded,congruent,1,0.572
208,degraded,congruent,1,0.59
208,degraded,incongruent,1,0.808
208,degraded,incongruent,1,0.572
208,degraded,incongruent,1,0.63
208,degraded,congruent,1,0.5779999999999418
208,degraded,incongruent,1,0.6
208,degraded,incongruent,1,0.5510000000000582
208,degraded,congruent,1,0.458
208,degraded,congruent,1,0.481
208,degraded,incongruent,1,0.541
208,degraded,incongruent,0,0.43900000000005823
208,degraded,congruent,1,0.537
208,degraded,congruent,1,0.398
208,degraded,congruent,1,0.454
208,degraded,congruent,1,0.509
208,degraded,congruent,1,0.579
208,degraded,incongruent,1,0.687
208,degraded,incongruent,1,0.5519999999999418
208,degraded,congruent,1,0.457
208,degraded,incongruent,1,0.561
208,degraded,incongruent,1,0.485
208,degraded,congruent,1,0.4070000000000582
208,degraded,congruent,1,0.414
208,degraded,incongruent,1,0.656
208,degraded,incongruent,1,0.532
208,degraded,congruent,1,0.452
